horodatage,tag,media,demi,seuil,filtre,nettoie,pics,n_pics_seuil,n_mots,n_nms,n_bords,n_centres_ecartes,n_plates,n_fenetres,D,K50,K50_frac,rang_eff,rang_eff_frac,cum3,cum6,cum10,gain6,cum6_nul,exces6,v1,v2,v3,v4,v5,v6,duree_s
2026-07-31T17:51:17,lemonde7j_d25_s4_noms_n0_e5000,lemonde7j,25,4,noms,0,_s3,37624,5100,20409,490,0,0,5000,51,14,0.2800,32.16,0.6433,0.2100,0.3173,0.4216,2.644,0.2483,1.278,0.094519,0.065528,0.049905,0.041858,0.035698,0.029776,1
2026-07-31T17:51:18,lemonde7j_d25_s4_noms_propres_n0_e5000,lemonde7j,25,4,noms_propres,0,_s3,5357,476,2549,64,0,0,2485,51,11,0.2200,25.07,0.5014,0.2665,0.3852,0.4910,3.210,0.2984,1.291,0.115905,0.090174,0.060412,0.047495,0.038775,0.032440,1
2026-07-31T17:51:20,lemonde7j_d25_s6_tous_n0_e5000,lemonde7j,25,6,tous,0,_s3,13664,3903,8179,251,0,0,5000,51,11,0.2200,23.16,0.4632,0.2783,0.3976,0.4999,3.313,0.3103,1.281,0.134375,0.087652,0.056254,0.050770,0.037942,0.030623,1
2026-07-31T17:51:22,lemonde7j_d25_s6_sans_verbes_n0_e5000,lemonde7j,25,6,sans_verbes,0,_s3,12963,3615,7700,242,0,0,5000,51,10,0.2000,22.90,0.4580,0.2819,0.4024,0.5048,3.353,0.3107,1.295,0.134221,0.090105,0.057530,0.050818,0.038438,0.031303,1
2026-07-31T17:51:23,lemonde7j_d25_s6_noms_n0_e5000,lemonde7j,25,6,noms,0,_s3,11633,3194,6912,219,0,0,5000,51,10,0.2000,23.15,0.4630,0.2803,0.4002,0.5029,3.335,0.3094,1.293,0.132335,0.089837,0.058122,0.049828,0.038489,0.031586,1
2026-07-31T17:51:25,lemonde7j_d25_s6_noms_propres_n0_e5000,lemonde7j,25,6,noms_propres,0,_s3,1907,391,1030,35,0,0,995,51,7,0.1400,17.10,0.3420,0.3523,0.4807,0.5846,4.006,0.3735,1.287,0.161288,0.115931,0.075103,0.053189,0.042558,0.032656,1
2026-07-31T17:51:27,lemonde7j_d50_s4_tous_n0_e5000,lemonde7j,50,4,tous,0,_s3,44959,6933,21803,906,0,0,5000,101,29,0.2900,62.58,0.6258,0.1351,0.2106,0.2809,3.510,0.1598,1.318,0.062986,0.040084,0.031985,0.030244,0.023304,0.022016,1
2026-07-31T17:51:29,lemonde7j_d50_s4_sans_verbes_n0_e5000,lemonde7j,50,4,sans_verbes,0,_s3,42018,6009,20135,843,0,0,5000,101,29,0.2900,61.72,0.6172,0.1364,0.2141,0.2838,3.568,0.1630,1.313,0.064185,0.039045,0.033205,0.031049,0.023749,0.022819,1
2026-07-31T17:51:31,lemonde7j_d50_s4_noms_n0_e5000,lemonde7j,50,4,noms,0,_s3,37624,5079,17839,744,0,0,5000,101,29,0.2900,61.56,0.6156,0.1369,0.2141,0.2849,3.568,0.1630,1.313,0.064085,0.040529,0.032331,0.030132,0.024210,0.022791,1
2026-07-31T17:51:33,lemonde7j_d50_s4_noms_propres_n0_e5000,lemonde7j,50,4,noms_propres,0,_s3,5357,476,2203,90,0,0,2113,101,22,0.2200,45.68,0.4568,0.1841,0.2742,0.3520,4.571,0.2043,1.342,0.083207,0.057938,0.042958,0.036700,0.026995,0.026434,1
2026-07-31T17:51:35,lemonde7j_d50_s6_tous_n0_e5000,lemonde7j,50,6,tous,0,_s3,13664,3863,7571,376,0,0,5000,101,22,0.2200,42.87,0.4287,0.1937,0.2806,0.3562,4.677,0.2121,1.323,0.096096,0.057045,0.040574,0.035376,0.027296,0.024251,1
2026-07-31T17:51:37,lemonde7j_d50_s6_sans_verbes_n0_e5000,lemonde7j,50,6,sans_verbes,0,_s3,12963,3576,7126,363,0,0,5000,101,22,0.2200,42.85,0.4285,0.1924,0.2818,0.3574,4.696,0.2141,1.316,0.096005,0.056203,0.040192,0.037197,0.027829,0.024330,1
2026-07-31T17:51:39,lemonde7j_d50_s6_noms_n0_e5000,lemonde7j,50,6,noms,0,_s3,11633,3160,6395,334,0,0,5000,101,22,0.2200,43.19,0.4319,0.1918,0.2798,0.3567,4.663,0.2122,1.318,0.094731,0.056699,0.040370,0.036349,0.027435,0.024215,1
2026-07-31T17:51:40,lemonde7j_d50_s6_noms_propres_n0_e5000,lemonde7j,50,6,noms_propres,0,_s3,1907,390,941,49,0,0,892,101,15,0.1500,30.07,0.3007,0.2512,0.3522,0.4350,5.870,0.2680,1.314,0.120820,0.076930,0.053431,0.040954,0.031910,0.028166,1
2026-07-31T17:51:43,lefigaro_d10_s4_tous_n5000_e5000,lefigaro,10,4,tous,5000,_s3,60558,8823,40897,84,792,5,5000,21,7,0.3500,16.72,0.8358,0.2846,0.4708,0.6541,1.569,0.4049,1.163,0.111767,0.091920,0.080954,0.074374,0.058250,0.053498,1
2026-07-31T17:51:45,lefigaro_d10_s4_sans_verbes_n5000_e5000,lefigaro,10,4,sans_verbes,5000,_s3,55761,7348,36960,79,773,5,5000,21,7,0.3500,16.29,0.8145,0.2926,0.4839,0.6626,1.613,0.4152,1.165,0.119301,0.092132,0.081171,0.078974,0.059812,0.052464,1
2026-07-31T17:51:48,lefigaro_d10_s4_noms_n5000_e5000,lefigaro,10,4,noms,5000,_s3,46726,6065,32088,69,705,4,5000,21,7,0.3500,16.08,0.8038,0.2978,0.4902,0.6723,1.634,0.4098,1.196,0.119603,0.096122,0.082116,0.078635,0.058919,0.054833,1
2026-07-31T17:51:50,lefigaro_d10_s4_noms_propres_n5000_e5000,lefigaro,10,4,noms_propres,5000,_s3,7950,812,5095,24,130,1,4940,21,6,0.3000,14.51,0.7255,0.3420,0.5324,0.7012,1.775,0.4331,1.229,0.138673,0.117135,0.086155,0.074250,0.060335,0.055887,1
2026-07-31T17:51:52,lefigaro_d10_s6_tous_n5000_e5000,lefigaro,10,6,tous,5000,_s3,18963,4608,10653,35,350,2,5000,21,6,0.3000,14.02,0.7008,0.3557,0.5462,0.7111,1.821,0.4612,1.184,0.148059,0.110552,0.097081,0.076012,0.065352,0.049193,1
2026-07-31T17:51:54,lefigaro_d10_s6_sans_verbes_n5000_e5000,lefigaro,10,6,sans_verbes,5000,_s3,18131,4153,9965,32,342,2,5000,21,6,0.3000,14.24,0.7121,0.3507,0.5390,0.7065,1.797,0.4583,1.176,0.144210,0.108468,0.098034,0.076961,0.064410,0.046925,1
2026-07-31T17:51:56,lefigaro_d10_s6_noms_n5000_e5000,lefigaro,10,6,noms,5000,_s3,13666,3645,8617,30,312,2,5000,21,5,0.2500,13.82,0.6908,0.3557,0.5520,0.7138,1.840,0.4582,1.205,0.151698,0.114930,0.089087,0.081113,0.064486,0.050672,1
2026-07-31T17:51:58,lefigaro_d10_s6_noms_propres_n5000_e5000,lefigaro,10,6,noms_propres,5000,_s3,2275,567,1440,12,52,1,1375,21,5,0.2500,12.28,0.6139,0.3999,0.5854,0.7422,1.951,0.4681,1.251,0.172987,0.137264,0.089601,0.070458,0.060902,0.054201,1
2026-07-31T17:52:00,lefigaro_d15_s4_tous_n5000_e5000,lefigaro,15,4,tous,5000,_s3,60558,8822,39118,133,702,0,5000,31,10,0.3333,23.21,0.7737,0.2351,0.3828,0.5277,1.914,0.3125,1.225,0.096955,0.071217,0.066976,0.058733,0.048421,0.040467,2
2026-07-31T17:52:03,lefigaro_d15_s4_sans_verbes_n5000_e5000,lefigaro,15,4,sans_verbes,5000,_s3,55761,7347,35309,126,685,0,5000,31,10,0.3333,23.08,0.7693,0.2355,0.3838,0.5284,1.919,0.3157,1.216,0.099810,0.069848,0.065856,0.058402,0.049229,0.040698,1
2026-07-31T17:52:05,lefigaro_d15_s4_noms_n5000_e5000,lefigaro,15,4,noms,5000,_s3,46726,6064,30713,113,627,0,5000,31,10,0.3333,22.83,0.7611,0.2380,0.3867,0.5316,1.933,0.3107,1.245,0.101932,0.072159,0.063937,0.059938,0.047776,0.040933,1
2026-07-31T17:52:07,lefigaro_d15_s4_noms_propres_n5000_e5000,lefigaro,15,4,noms_propres,5000,_s3,7950,812,4854,28,116,0,4710,31,8,0.2667,20.03,0.6678,0.2771,0.4380,0.5784,2.190,0.3405,1.286,0.118173,0.090704,0.068197,0.062958,0.052762,0.045193,1
2026-07-31T17:52:10,lefigaro_d15_s6_tous_n5000_e5000,lefigaro,15,6,tous,5000,_s3,18963,4605,10211,56,309,0,5000,31,8,0.2667,18.88,0.6294,0.2994,0.4539,0.5899,2.269,0.3671,1.236,0.131045,0.090064,0.078259,0.063484,0.050745,0.040256,1
2026-07-31T17:52:12,lefigaro_d15_s6_sans_verbes_n5000_e5000,lefigaro,15,6,sans_verbes,5000,_s3,18131,4150,9532,53,302,0,5000,31,8,0.2667,18.63,0.6210,0.3047,0.4596,0.5957,2.298,0.3665,1.254,0.130459,0.093800,0.080427,0.063296,0.050173,0.041464,1
2026-07-31T17:52:14,lefigaro_d15_s6_noms_n5000_e5000,lefigaro,15,6,noms,5000,_s3,13666,3642,8305,50,277,0,5000,31,7,0.2333,18.14,0.6045,0.3068,0.4632,0.6000,2.316,0.3670,1.262,0.140100,0.091867,0.074842,0.065064,0.050108,0.041238,1
2026-07-31T17:52:16,lefigaro_d15_s6_noms_propres_n5000_e5000,lefigaro,15,6,noms_propres,5000,_s3,2275,567,1391,13,47,0,1331,31,6,0.2000,15.76,0.5252,0.3476,0.5063,0.6401,2.531,0.3939,1.285,0.155135,0.115896,0.076614,0.062971,0.050448,0.045199,1
2026-07-31T17:52:19,lefigaro_d25_s4_tous_n5000_e5000,lefigaro,25,4,tous,5000,_s3,60558,8821,37160,166,636,0,5000,51,15,0.3000,35.58,0.7116,0.1836,0.2926,0.3977,2.438,0.2285,1.280,0.079547,0.055850,0.048177,0.040910,0.036554,0.031529,1
2026-07-31T17:52:21,lefigaro_d25_s4_sans_verbes_n5000_e5000,lefigaro,25,4,sans_verbes,5000,_s3,55761,7346,33508,159,619,0,5000,51,15,0.3000,34.72,0.6944,0.1886,0.2996,0.4073,2.497,0.2391,1.253,0.082325,0.057054,0.049209,0.042689,0.036399,0.031936,1
2026-07-31T17:52:23,lefigaro_d25_s4_noms_n5000_e5000,lefigaro,25,4,noms,5000,_s3,46726,6064,29184,143,572,0,5000,51,15,0.3000,34.24,0.6848,0.1922,0.3034,0.4103,2.528,0.2345,1.294,0.083994,0.057813,0.050437,0.043222,0.036544,0.031360,1
2026-07-31T17:52:25,lefigaro_d25_s4_noms_propres_n5000_e5000,lefigaro,25,4,noms_propres,5000,_s3,7950,812,4579,30,106,0,4443,51,12,0.2400,29.25,0.5849,0.2219,0.3501,0.4613,2.918,0.2666,1.313,0.098827,0.068328,0.054732,0.051140,0.041865,0.035213,1
2026-07-31T17:52:27,lefigaro_d25_s6_tous_n5000_e5000,lefigaro,25,6,tous,5000,_s3,18963,4600,9788,70,286,0,5000,51,12,0.2400,26.61,0.5322,0.2485,0.3707,0.4764,3.089,0.2902,1.278,0.116051,0.072702,0.059753,0.047307,0.039702,0.035209,1
2026-07-31T17:52:29,lefigaro_d25_s6_sans_verbes_n5000_e5000,lefigaro,25,6,sans_verbes,5000,_s3,18131,4145,9131,67,279,0,5000,51,11,0.2200,25.63,0.5126,0.2565,0.3793,0.4827,3.161,0.2965,1.279,0.121609,0.073557,0.061382,0.049106,0.038498,0.035109,1
2026-07-31T17:52:31,lefigaro_d25_s6_noms_n5000_e5000,lefigaro,25,6,noms,5000,_s3,13666,3639,8008,62,257,0,5000,51,11,0.2200,25.03,0.5006,0.2581,0.3804,0.4883,3.170,0.2958,1.286,0.126741,0.070866,0.060526,0.049321,0.038152,0.034830,1
2026-07-31T17:52:33,lefigaro_d25_s6_noms_propres_n5000_e5000,lefigaro,25,6,noms_propres,5000,_s3,2275,567,1343,15,45,0,1283,51,9,0.1800,21.53,0.4306,0.2895,0.4212,0.5325,3.510,0.3261,1.292,0.137522,0.090733,0.061218,0.055783,0.039090,0.036816,1
2026-07-31T17:52:36,lefigaro_d50_s4_tous_n5000_e5000,lefigaro,50,4,tous,5000,_s3,60558,8818,34313,233,562,0,5000,101,29,0.2900,63.53,0.6353,0.1339,0.2096,0.2785,3.493,0.1552,1.350,0.058054,0.044640,0.031225,0.027225,0.026191,0.022216,1
2026-07-31T17:52:38,lefigaro_d50_s4_sans_verbes_n5000_e5000,lefigaro,50,4,sans_verbes,5000,_s3,55761,7343,30871,222,546,0,5000,101,29,0.2900,62.02,0.6202,0.1374,0.2140,0.2839,3.567,0.1574,1.359,0.061268,0.043645,0.032449,0.027727,0.026001,0.022940,2
2026-07-31T17:52:41,lefigaro_d50_s4_noms_n5000_e5000,lefigaro,50,4,noms,5000,_s3,46726,6062,26923,200,506,0,5000,101,28,0.2800,60.95,0.6095,0.1382,0.2168,0.2891,3.613,0.1603,1.352,0.062502,0.044317,0.031411,0.029027,0.026397,0.023148,2
2026-07-31T17:52:44,lefigaro_d50_s4_noms_propres_n5000_e5000,lefigaro,50,4,noms_propres,5000,_s3,7950,812,4189,38,94,0,4057,101,23,0.2300,50.55,0.5055,0.1643,0.2567,0.3363,4.278,0.1855,1.384,0.073428,0.048033,0.042817,0.035916,0.029581,0.026907,1
2026-07-31T17:52:47,lefigaro_d50_s6_tous_n5000_e5000,lefigaro,50,6,tous,5000,_s3,18963,4596,9280,83,258,0,5000,101,22,0.2200,42.44,0.4244,0.1947,0.2857,0.3615,4.762,0.2122,1.347,0.096224,0.055395,0.043083,0.033765,0.029110,0.028117,1
2026-07-31T17:52:49,lefigaro_d50_s6_sans_verbes_n5000_e5000,lefigaro,50,6,sans_verbes,5000,_s3,18131,4141,8649,80,251,0,5000,101,21,0.2100,42.64,0.4264,0.1940,0.2862,0.3625,4.770,0.2138,1.338,0.094528,0.056399,0.043072,0.033873,0.030521,0.027813,1
2026-07-31T17:52:51,lefigaro_d50_s6_noms_n5000_e5000,lefigaro,50,6,noms,5000,_s3,13666,3635,7630,75,233,0,5000,101,21,0.2100,41.60,0.4160,0.1953,0.2861,0.3638,4.768,0.2138,1.338,0.099772,0.052299,0.043271,0.034828,0.028887,0.027039,1
2026-07-31T17:52:53,lefigaro_d50_s6_noms_propres_n5000_e5000,lefigaro,50,6,noms_propres,5000,_s3,2275,567,1282,16,40,0,1226,101,16,0.1600,34.24,0.3424,0.2221,0.3275,0.4126,5.458,0.2470,1.326,0.109984,0.065284,0.046786,0.044974,0.030503,0.029961,1
2026-07-31T17:52:55,lefigaro3j_d10_s4_tous_n0_e5000,lefigaro3j,10,4,tous,0,_s3,28362,7240,19147,122,0,0,5000,21,6,0.3000,15.23,0.7614,0.3233,0.5040,0.6789,1.680,0.4029,1.251,0.134649,0.110764,0.077841,0.070186,0.059746,0.050862,1
2026-07-31T17:52:56,lefigaro3j_d10_s4_sans_verbes_n0_e5000,lefigaro3j,10,4,sans_verbes,0,_s3,26006,6235,17421,113,0,0,5000,21,6,0.3000,15.08,0.7542,0.3243,0.5057,0.6807,1.686,0.4058,1.246,0.138383,0.111144,0.074773,0.070602,0.059661,0.051102,1
2026-07-31T17:52:58,lefigaro3j_d10_s4_noms_n0_e5000,lefigaro3j,10,4,noms,0,_s3,23039,5277,15350,98,0,0,5000,21,6,0.3000,14.93,0.7466,0.3307,0.5101,0.6846,1.700,0.4082,1.250,0.139132,0.113586,0.077977,0.069205,0.058754,0.051486,1
2026-07-31T17:52:59,lefigaro3j_d10_s4_noms_propres_n0_e5000,lefigaro3j,10,4,noms_propres,0,_s3,3996,736,2419,31,0,0,2388,21,5,0.2500,13.06,0.6532,0.3789,0.5578,0.7281,1.859,0.4440,1.256,0.159064,0.135143,0.084668,0.070873,0.060609,0.047485,0
2026-07-31T17:53:01,lefigaro3j_d10_s6_tous_n0_e5000,lefigaro3j,10,6,tous,0,_s3,7994,3310,5581,49,0,0,5000,21,5,0.2500,11.77,0.5886,0.4086,0.5870,0.7425,1.957,0.4717,1.244,0.187852,0.137877,0.082920,0.071593,0.059716,0.047067,1
2026-07-31T17:53:02,lefigaro3j_d10_s6_sans_verbes_n0_e5000,lefigaro3j,10,6,sans_verbes,0,_s3,7519,3051,5236,47,0,0,5000,21,5,0.2500,11.58,0.5790,0.4132,0.5904,0.7465,1.968,0.4749,1.243,0.191490,0.139462,0.082246,0.070811,0.059582,0.046793,1
2026-07-31T17:53:04,lefigaro3j_d10_s6_noms_n0_e5000,lefigaro3j,10,6,noms,0,_s3,6757,2718,4698,43,0,0,4655,21,5,0.2500,11.53,0.5766,0.4154,0.5920,0.7490,1.973,0.4762,1.243,0.191333,0.140539,0.083483,0.071395,0.059241,0.046057,1
2026-07-31T17:53:05,lefigaro3j_d10_s6_noms_propres_n0_e5000,lefigaro3j,10,6,noms_propres,0,_s3,1281,426,790,16,0,0,774,21,4,0.2000,10.05,0.5024,0.4611,0.6351,0.7892,2.117,0.5184,1.225,0.208933,0.164638,0.087545,0.070755,0.057991,0.045238,0
2026-07-31T17:53:07,lefigaro3j_d15_s4_tous_n0_e5000,lefigaro3j,15,4,tous,0,_s3,28362,7232,18521,146,0,0,5000,31,9,0.3000,21.66,0.7222,0.2591,0.4014,0.5436,2.007,0.3168,1.267,0.110273,0.086400,0.062428,0.056617,0.045682,0.039957,1
2026-07-31T17:53:09,lefigaro3j_d15_s4_sans_verbes_n0_e5000,lefigaro3j,15,4,sans_verbes,0,_s3,26006,6228,16843,136,0,0,5000,31,9,0.3000,20.79,0.6930,0.2736,0.4156,0.5536,2.078,0.3232,1.286,0.115958,0.091067,0.066552,0.057559,0.046380,0.038075,1
2026-07-31T17:53:10,lefigaro3j_d15_s4_noms_n0_e5000,lefigaro3j,15,4,noms,0,_s3,23039,5271,14830,117,0,0,5000,31,9,0.3000,20.94,0.6980,0.2707,0.4132,0.5545,2.066,0.3217,1.284,0.113965,0.091494,0.065233,0.057085,0.045546,0.039838,1
2026-07-31T17:53:12,lefigaro3j_d15_s4_noms_propres_n0_e5000,lefigaro3j,15,4,noms_propres,0,_s3,3996,735,2326,33,0,0,2293,31,7,0.2333,17.89,0.5964,0.3149,0.4653,0.6071,2.326,0.3629,1.282,0.130086,0.113888,0.070894,0.062088,0.047624,0.040690,0
2026-07-31T17:53:13,lefigaro3j_d15_s6_tous_n0_e5000,lefigaro3j,15,6,tous,0,_s3,7994,3304,5482,56,0,0,5000,31,7,0.2333,15.75,0.5251,0.3477,0.4965,0.6279,2.482,0.3896,1.274,0.161521,0.114117,0.072081,0.060593,0.048342,0.039804,1
2026-07-31T17:53:15,lefigaro3j_d15_s6_sans_verbes_n0_e5000,lefigaro3j,15,6,sans_verbes,0,_s3,7519,3045,5143,54,0,0,5000,31,6,0.2000,15.43,0.5144,0.3533,0.5009,0.6327,2.505,0.3954,1.267,0.165271,0.115255,0.072806,0.060118,0.048173,0.039297,0
2026-07-31T17:53:16,lefigaro3j_d15_s6_noms_n0_e5000,lefigaro3j,15,6,noms,0,_s3,6757,2712,4611,50,0,0,4561,31,6,0.2000,15.36,0.5120,0.3550,0.5033,0.6355,2.516,0.3980,1.264,0.164830,0.116553,0.073650,0.061119,0.047923,0.039187,0
2026-07-31T17:53:17,lefigaro3j_d15_s6_noms_propres_n0_e5000,lefigaro3j,15,6,noms_propres,0,_s3,1281,424,771,18,0,0,753,31,5,0.1667,13.30,0.4432,0.3943,0.5525,0.6890,2.763,0.4349,1.270,0.175192,0.140361,0.078766,0.063626,0.049863,0.044697,0
2026-07-31T17:53:19,lefigaro3j_d25_s4_tous_n0_e5000,lefigaro3j,25,4,tous,0,_s3,28362,7222,17645,263,0,0,5000,51,14,0.2800,33.03,0.6605,0.2048,0.3118,0.4198,2.598,0.2379,1.310,0.088039,0.065932,0.050848,0.042462,0.032929,0.031555,1
2026-07-31T17:53:21,lefigaro3j_d25_s4_sans_verbes_n0_e5000,lefigaro3j,25,4,sans_verbes,0,_s3,26006,6219,16022,250,0,0,5000,51,14,0.2800,32.30,0.6461,0.2098,0.3172,0.4257,2.643,0.2419,1.311,0.090784,0.066838,0.052164,0.042550,0.033832,0.031032,1
2026-07-31T17:53:23,lefigaro3j_d25_s4_noms_n0_e5000,lefigaro3j,25,4,noms,0,_s3,23039,5264,14086,217,0,0,5000,51,14,0.2800,32.45,0.6491,0.2091,0.3162,0.4259,2.635,0.2416,1.309,0.088819,0.066786,0.053508,0.043024,0.033076,0.030995,1
2026-07-31T17:53:24,lefigaro3j_d25_s4_noms_propres_n0_e5000,lefigaro3j,25,4,noms_propres,0,_s3,3996,732,2186,49,0,0,2137,51,11,0.2200,26.63,0.5327,0.2484,0.3713,0.4838,3.094,0.2851,1.302,0.103351,0.089539,0.055550,0.052458,0.036664,0.033730,0
2026-07-31T17:53:26,lefigaro3j_d25_s6_tous_n0_e5000,lefigaro3j,25,6,tous,0,_s3,7994,3280,5370,111,0,0,5000,51,10,0.2000,23.11,0.4621,0.2803,0.3975,0.5033,3.312,0.3094,1.285,0.134316,0.086346,0.059676,0.049113,0.037114,0.030899,1
2026-07-31T17:53:27,lefigaro3j_d25_s6_sans_verbes_n0_e5000,lefigaro3j,25,6,sans_verbes,0,_s3,7519,3022,5036,107,0,0,4929,51,10,0.2000,22.64,0.4527,0.2845,0.4018,0.5073,3.349,0.3133,1.283,0.136751,0.088358,0.059441,0.049271,0.037097,0.030916,1
2026-07-31T17:53:29,lefigaro3j_d25_s6_noms_n0_e5000,lefigaro3j,25,6,noms,0,_s3,6757,2693,4509,94,0,0,4415,51,10,0.2000,22.52,0.4505,0.2858,0.4043,0.5099,3.370,0.3153,1.282,0.136444,0.089314,0.060065,0.050155,0.037333,0.031029,1
2026-07-31T17:53:31,lefigaro3j_d25_s6_noms_propres_n0_e5000,lefigaro3j,25,6,noms_propres,0,_s3,1281,420,747,25,0,0,722,51,8,0.1600,18.89,0.3779,0.3242,0.4566,0.5682,3.805,0.3572,1.278,0.142988,0.116114,0.065072,0.056107,0.040633,0.035637,0
2026-07-31T17:53:33,lefigaro3j_d50_s4_tous_n0_e5000,lefigaro3j,50,4,tous,0,_s3,28362,7159,16046,597,0,0,5000,101,28,0.2800,59.00,0.5900,0.1476,0.2246,0.2996,3.744,0.1623,1.384,0.063985,0.043000,0.040611,0.030468,0.024600,0.021968,1
2026-07-31T17:53:35,lefigaro3j_d50_s4_sans_verbes_n0_e5000,lefigaro3j,50,4,sans_verbes,0,_s3,26006,6165,14546,568,0,0,5000,101,27,0.2700,56.97,0.5697,0.1519,0.2315,0.3075,3.859,0.1686,1.374,0.067711,0.043657,0.040492,0.030966,0.025292,0.023428,1
2026-07-31T17:53:38,lefigaro3j_d50_s4_noms_n0_e5000,lefigaro3j,50,4,noms,0,_s3,23039,5217,12777,503,0,0,5000,101,27,0.2700,57.29,0.5729,0.1507,0.2302,0.3071,3.837,0.1682,1.369,0.066671,0.042832,0.041157,0.032035,0.024877,0.022653,1
2026-07-31T17:53:40,lefigaro3j_d50_s4_noms_propres_n0_e5000,lefigaro3j,50,4,noms_propres,0,_s3,3996,729,1976,96,0,0,1880,101,21,0.2100,46.33,0.4633,0.1798,0.2718,0.3554,4.531,0.2012,1.351,0.076583,0.061442,0.041818,0.038112,0.027962,0.025930,1
2026-07-31T17:53:42,lefigaro3j_d50_s6_tous_n0_e5000,lefigaro3j,50,6,tous,0,_s3,7994,3204,5106,257,0,0,4849,101,20,0.2000,40.08,0.4008,0.2063,0.2952,0.3733,4.920,0.2240,1.318,0.100346,0.058915,0.046996,0.036238,0.027593,0.025118,1
2026-07-31T17:53:45,lefigaro3j_d50_s6_sans_verbes_n0_e5000,lefigaro3j,50,6,sans_verbes,0,_s3,7519,2951,4786,248,0,0,4538,101,20,0.2000,39.58,0.3958,0.2081,0.2974,0.3757,4.957,0.2264,1.314,0.101187,0.060087,0.046783,0.036395,0.027875,0.025091,1
2026-07-31T17:53:46,lefigaro3j_d50_s6_noms_n0_e5000,lefigaro3j,50,6,noms,0,_s3,6757,2630,4288,219,0,0,4069,101,20,0.2000,39.39,0.3939,0.2091,0.2992,0.3776,4.986,0.2277,1.314,0.100596,0.061170,0.047307,0.037003,0.027949,0.025161,1
2026-07-31T17:53:48,lefigaro3j_d50_s6_noms_propres_n0_e5000,lefigaro3j,50,6,noms_propres,0,_s3,1281,410,717,50,0,0,667,101,15,0.1500,31.89,0.3189,0.2412,0.3427,0.4304,5.712,0.2632,1.302,0.105750,0.085394,0.050049,0.041297,0.030872,0.029341,0
2026-07-31T17:53:49,lefigaro7j_d10_s4_tous_n0_e5000,lefigaro7j,10,4,tous,0,_s3,18274,5951,11512,201,0,0,5000,21,6,0.3000,14.52,0.7259,0.3467,0.5221,0.6908,1.740,0.3988,1.309,0.140799,0.119525,0.086393,0.069110,0.058210,0.048064,1
2026-07-31T17:53:51,lefigaro7j_d10_s4_sans_verbes_n0_e5000,lefigaro7j,10,4,sans_verbes,0,_s3,16710,5184,10440,191,0,0,5000,21,6,0.3000,14.37,0.7185,0.3507,0.5247,0.6951,1.749,0.4011,1.308,0.141145,0.123557,0.086033,0.067734,0.057215,0.049038,0
2026-07-31T17:53:52,lefigaro7j_d10_s4_noms_n0_e5000,lefigaro7j,10,4,noms,0,_s3,14775,4428,9167,173,0,0,5000,21,6,0.3000,14.24,0.7120,0.3537,0.5300,0.6991,1.767,0.4062,1.305,0.141196,0.125727,0.086826,0.067768,0.060084,0.048437,0
2026-07-31T17:53:53,lefigaro7j_d10_s4_noms_propres_n0_e5000,lefigaro7j,10,4,noms_propres,0,_s3,2290,617,1426,47,0,0,1379,21,5,0.2500,12.29,0.6144,0.4063,0.5853,0.7442,1.951,0.4463,1.311,0.165165,0.143493,0.097667,0.070049,0.059718,0.049220,0
2026-07-31T17:53:55,lefigaro7j_d10_s6_tous_n0_e5000,lefigaro7j,10,6,tous,0,_s3,6157,2542,3678,78,0,0,3600,21,5,0.2500,11.69,0.5846,0.4185,0.6071,0.7556,2.024,0.4652,1.305,0.175983,0.145819,0.096657,0.079312,0.055040,0.054268,0
2026-07-31T17:53:56,lefigaro7j_d10_s6_sans_verbes_n0_e5000,lefigaro7j,10,6,sans_verbes,0,_s3,5825,2338,3438,76,0,0,3362,21,5,0.2500,11.64,0.5821,0.4189,0.6090,0.7584,2.030,0.4696,1.297,0.176853,0.145968,0.096044,0.080304,0.055577,0.054298,0
2026-07-31T17:53:57,lefigaro7j_d10_s6_noms_n0_e5000,lefigaro7j,10,6,noms,0,_s3,5218,2095,3070,71,0,0,2999,21,5,0.2500,11.76,0.5878,0.4146,0.6075,0.7586,2.025,0.4722,1.286,0.174792,0.144611,0.095232,0.080512,0.056976,0.055355,0
2026-07-31T17:53:58,lefigaro7j_d10_s6_noms_propres_n0_e5000,lefigaro7j,10,6,noms_propres,0,_s3,767,339,515,24,0,0,491,21,4,0.2000,9.63,0.4813,0.4818,0.6624,0.7993,2.208,0.5186,1.277,0.213084,0.166883,0.101816,0.074268,0.059466,0.046890,0
2026-07-31T17:54:00,lefigaro7j_d15_s4_tous_n0_e5000,lefigaro7j,15,4,tous,0,_s3,18274,5930,11061,289,0,0,5000,31,9,0.3000,20.43,0.6808,0.2795,0.4258,0.5623,2.129,0.3158,1.348,0.116214,0.094385,0.068921,0.056991,0.048363,0.040973,1
2026-07-31T17:54:02,lefigaro7j_d15_s4_sans_verbes_n0_e5000,lefigaro7j,15,4,sans_verbes,0,_s3,16710,5164,10021,277,0,0,5000,31,8,0.2667,19.90,0.6634,0.2885,0.4349,0.5717,2.175,0.3211,1.355,0.117022,0.100496,0.071016,0.057027,0.048160,0.041201,1
